,Loop,Num_Nodes,S_B_w,LE_B_w,GE_B_w,ALE_B_w
0,1,400,0.6131578947368421,"{'Uxbridge': 0, 'Hillingdon': 0.0, 'Ickenham': 0.0, 'Ruislip': 0.0, 'Ruislip Manor': 0.0, 'Eastcote': 0.0, 'Rayners Lane': 0.0, 'West Harrow': 0.0, 'Aldgate': 0.0, 'Liverpool Street': 0.0, 'Baker Street': 0.04783694009749771, 'Great Portland Street': 0.0, 'Euston Square': 0.0, ""King's Cross St. Pancras"": 0.0, 'Farringdon': 0.0, 'Barbican': 0.0, 'Moorgate': 0.0, 'Harrow-on-the-Hill': 0.0, 'Amersham': 0, 'Chalfont & Latimer': 0.0, 'Chorleywood': 0.0, 'Rickmansworth': 0.0, 'Moor Park': 0.0, 'Northwood': 0.0, 'Northwood Hills': 0.0, 'Pinner': 0.0, 'North Harrow': 0.0, 'Northwick Park': 0.0, 'Preston Road': 0.0, 'Wembley Park': 0.0, 'Croxley': 0.0, 'Watford': 0, 'Chesham': 0, 'Finchley Road': 0.0, ""Earl's Court"": 0.20621207566135044, 'Gloucester Road': 0.35564789123206314, 'Barons Court': 0.337335515624251, 'Hammersmith': 0.0, 'Turnham Green': 0.10040627390610628, 'Acton Town': 0.16773139199678386, 'South Ealing': 0.0, 'Knightsbridge': 0.0, 'South Kensington': 0.0, 'Hyde Park Corner': 0.0, 'Green Park': 0.1771739556161407, 'Piccadilly Circus': 0.47499379653958895, 'Leicester Square': 0.17703092443459775, 'Covent Garden': 0.0, 'Holborn': 0.0, 'Russell Square': 0.0, 'Caledonian Road': 0.0, 'Holloway Road': 0.0, 'Arsenal': 0.0, 'Finsbury Park': 0.0, 'Manor House': 0.0, 'Turnpike Lane': 0.0, 'Wood Green': 0.0, 'Bounds Green': 0.0, 'Arnos Grove': 0.0, 'Southgate': 0.0, 'Oakwood': 0.0, 'Cockfosters': 0, 'South Harrow': 0.0, 'Sudbury Hill': 0.0, 'Sudbury Town': 0.0, 'Alperton': 0.0, 'Park Royal': 0.0, 'North Ealing': 0.0, 'Ealing Common': 0.0, 'Heathrow Terminal 4': 1.0226407549952166, 'Hatton Cross': 0.3337173752888157, 'Heathrow Terminals 2 & 3': 0.3348173778790444, 'Hounslow West': 0.0, 'Hounslow Central': 0.0, 'Hounslow East': 0.0, 'Osterley': 0.0, 'Boston Manor': 0.0, 'Northfields': 0.0, 'Heathrow Terminal 5': 0, 'West Acton': 0.0, 'Ealing Broadway': 0.0, 'North Acton': 0.0, 'West Ruislip': 0, 'Ruislip Gardens': 0.0, 'South Ruislip': 0.0, 'Northolt': 0.0, 'Greenford': 0.0, 'Perivale': 0.0, 'Hanger Lane': 0.0, 'East Acton': 0.0, 'White City': 0.0, ""Shepherd's Bush"": 0.0, 'Holland Park': 0.0, 'Notting Hill Gate': 0.0, 'Queensway': 0.0, 'Lancaster Gate': 0.0, 'Marble Arch': 0.0, 'Bond Street': 0.3020489733748059, 'Oxford Circus': 0.23564679865787014, 'Tottenham Court Road': 0.0, 'Chancery Lane': 0.0, ""St. Paul's"": 0, 'Bethnal Green': 0.0, 'Mile End': 0.0, 'Stratford': 0.0, 'Leyton': 0.0, 'Leytonstone': 0.0, 'Snaresbrook': 0.0, 'South Woodford': 0.0, 'Woodford': 0.0, 'Buckhurst Hill': 0.0, 'Loughton': 0.0, 'Debden': 0.0, 'Theydon Bois': 0.0, 'Epping': 0, 'Wanstead': 0.0, 'Redbridge': 0.0, 'Gants Hill': 0.0, 'Newbury Park': 0.0, 'Barkingside': 0.0, 'Fairlop': 0.0, 'Hainault': 0.0, 'Grange Hill': 0.0, 'Chigwell': 0.0, 'Roding Valley': 0.0, 'Maryland': 0.0, 'Forest Gate': 0.0, 'Manor Park': 0.0, 'Ilford': 0.0, 'Seven Kings': 0.0, 'Goodmayes': 0.0, 'Chadwell Heath': 0.0, 'Romford': 0.0, 'Gidea Park': 0.0, 'Harold Wood': 0.0, 'Brentwood': 0.0, 'Shenfield': 0, 'Cambridge Heath': 0.0, 'London Fields': 0.0, 'Hackney Downs': 0.0, 'Rectory Road': 0.0, 'Stoke Newington': 0.0, 'Stamford Hill': 0.0, 'Seven Sisters': 0.0, 'Bruce Grove': 0.0, 'White Hart Lane': 0.0, 'Silver Street': 0.0, 'Edmonton Green': 0.0, 'Southbury': 0.0, 'Turkey Street': 0.0, 'Theobalds Grove': 0.0, 'Cheshunt': 0, 'Enfield Town': 0, 'Bush Hill Park': 0.0, 'Emerson Park': 0.0, 'Upminster': 0.0, 'Clapton': 0.0, 'St James Street': 0.0, 'Walthamstow Central': 0.0, 'Wood Street': 0.0, 'Highams Park': 0.0, 'Chingford': 0, 'Richmond': 0, 'Kew Gardens': 0.0, 'Gunnersbury': 0.0, 'South Acton': 0.0, 'Harrow & Wealdstone': 0.0, 'Kenton': 0.0, 'South Kenton': 0.0, 'North Wembley': 0.0, 'Wembley Central': 0.0, 'Stonebridge Park': 0.0, 'Harlesden': 0.0, 'Willesden Junction': 0.0, 'Kensal Green': 0.0, ""Queen's Park"": 0.0, 'Kilburn High Road': 0.0, 'Acton Central': 0.0, 'Kensal Rise': 0.0, 'Brondesbury Park': 0.0, 'Brondesbury': 0.0, 'West Hampstead': 0.0, 'Finchley Road & Frognal': 0.0, 'Hampstead Heath': 0.0, 'Gospel Oak': 0.0, 'Kentish Town West': 0.0, 'Camden Road': 0.0, 'Caledonian Road & Barnsbury': 0.0, 'Highbury & Islington': 0.0, 'Canonbury': 0.0, 'Dalston Kingsland': 0.0, 'Hackney Central': 0.0, 'Homerton': 0.0, 'Hackney Wick': 0.0, 'Whitechapel': 0.0, 'Shadwell': 0.0, 'Wapping': 0.0, 'Rotherhithe': 0.0, 'Canada Water': 0.0, 'Surrey Quays': 0.0, 'New Cross Gate': 0.0, 'Shoreditch High Street': 0.0, 'New Cross': 0, 'Sydenham': 0.0, 'Crystal Palace': 0, 'Queens Road Peckham': 0.0, 'Peckham Rye': 0.0, 'Denmark Hill': 0.0, 'Clapham High Street': 0.0, 'Wandsworth Road': 0.0, 'Clapham Junction': 0.0, 'West Brompton': 0.1721134373504334, 'Imperial Wharf': 0.0, 'South Hampstead': 0.0, 'Euston': 0.10040103184148444, 'Bushey': 0.0, 'Watford High Street': 0.0, 'Carpenders Park': 0.0, 'Hatch End': 0.0, 'Headstone Lane': 0.0, 'Watford Junction': 0, 'Upper Holloway': 0.0, 'Crouch Hill': 0.0, 'Harringay Green Lanes': 0.0, 'South Tottenham': 0.0, 'Blackhorse Road': 0.0, 'Walthamstow Queens Road': 0.0, 'Leyton Midland Road': 0.0, 'Leytonstone High Road': 0.0, 'Wanstead Park': 0.0, 'Woodgrange Park': 0.0, 'Barking': 0.0, 'Brockley': 0.0, 'Honor Oak Park': 0.0, 'Forest Hill': 0.0, 'Penge West': 0.0, 'Anerley': 0.0, 'Norwood Junction': 0.0, 'West Croydon': 0, 'Dalston Junction': 0.0, 'Haggerston': 0.0, 'Hoxton': 0.0, 'Kensington': 0.3810043281710676, 'Battersea Park': 0, 'Waterloo': 0.10624285118415096, 'Kilburn Park': 0.0, 'Maida Vale': 0.0, 'Warwick Avenue': 0.0, 'Paddington': 0.0, 'Edgware Road': 0.3450509531566763, 'Marylebone': 1.311255462854165, ""Regent's Park"": 0.0, 'Charing Cross': 0.3376526536088282, 'Embankment': 0.6294995050874891, 'Lambeth North': 0.0, 'Elephant & Castle': 0.0, 'Aldgate East': 0.0, 'Stepney Green': 0.0, 'Bow Road': 0.0, 'Bromley-by-Bow': 0.0, 'West Ham': 0.06677871467201485, 'Plaistow': 0.0, 'Upton Park': 0.0, 'East Ham': 0.0, 'Goldhawk Road': 0.0, ""Shepherd's Bush Market"": 0.0, 'Wood Lane': 0.0, 'Latimer Road': 0.0, 'Ladbroke Grove': 0.0, 'Westbourne Park': 0.0, 'Royal Oak': 0.0, 'Edgware': 0, 'Burnt Oak': 0.0, 'Colindale': 0.0, 'Hendon Central': 0.0, 'Brent Cross': 0.0, 'Golders Green': 0.0, 'Hampstead': 0.0, 'Belsize Park': 0.0, 'Chalk Farm': 0.0, 'Camden Town': 0.168254382319991, 'Angel': 0.0, 'Old Street': 0.0, 'London Bridge': 0.0, 'Borough': 0.0, 'Kennington': 0.0, 'Oval': 0.0, 'Stockwell': 0.0, 'Clapham North': 0.0, 'Clapham Common': 0.0, 'Clapham South': 0.0, 'Balham': 0.0, 'Tooting Bec': 0.0, 'Tooting Broadway': 0.0, 'Colliers Wood': 0.0, 'South Wimbledon': 0.0, 'Morden': 0, 'Finchley Central': 0.0, 'Mill Hill East': 0, 'High Barnet': 0, 'Totteridge & Whetstone': 0.0, 'Woodside Park': 0.0, 'West Finchley': 0.0, 'East Finchley': 0.0, 'Highgate': 0.0, 'Archway': 0.0, 'Tufnell Park': 0.0, 'Kentish Town': 0.0, 'Mornington Crescent': 1.3774320974186096, 'Warren Street': 0.0, 'Goodge Street': 0.0, 'Battersea Power Station': 0, 'Nine Elms': 0.0, 'Kingsbury': 0.0, 'Queensbury': 0.0, 'Canons Park': 0.0, 'Stanmore': 0, 'Canning Town': 0.06692454030537132, 'North Greenwich': 0.0, 'Canary Wharf': 0.0, 'Bermondsey': 0.0, 'Southwark': 0.0, 'Westminster': 0.18530266707611143, ""St. John's Wood"": 0.0, 'Swiss Cottage': 0.0, 'Neasden': 0.0, 'Dollis Hill': 0.0, 'Willesden Green': 0.0, 'Kilburn': 0.0, 'West Kensington': 1.3137044863796432, 'Ravenscourt Park': 0.0, 'Stamford Brook': 0.0, 'Chiswick Park': 1.176062563705839, 'Sloane Square': 0.0, 'Wimbledon': 0, 'Wimbledon Park': 0.0, 'Southfields': 0.0, 'East Putney': 0.0, 'Putney Bridge': 0.0, 'Parsons Green': 0.0, 'Fulham Broadway': 0.0, 'High Street Kensington': 0.4795809076730499, 'Bayswater': 0.0, 'Victoria': 0.0, ""St. James's Park"": 0.0, 'Temple': 0.0, 'Blackfriars': 0.0, 'Mansion House': 0.0, 'Cannon Street': 0, 'Tower Hill': 0.0, 'Upney': 0.0, 'Becontree': 0.0, 'Dagenham Heathway': 0.0, 'Dagenham East': 0.0, 'Elm Park': 0.0, 'Hornchurch': 0.0, 'Upminster Bridge': 0.0, 'Stratford High Street': 0.0, 'Abbey Road': 0.0, 'Star Lane': 1.2934129196171031, 'Royal Victoria': 0.0, 'Limehouse': 0.0, 'Westferry': 0.33688749642057036, 'West India Quay': 0.338077267356608, 'Heron Quays': 0.0, 'South Quay': 0.0, 'Crossharbour': 0.0, 'Mudchute': 0.0, 'Island Gardens': 0.0, 'Cutty Sark': 0.0, 'Greenwich': 0.0, 'Deptford Bridge': 0.0, 'Elverson Road': 0.0, 'Lewisham': 0, 'Tower Gateway': 0, 'Poplar': 0.16976086398229925, 'All Saints': 0.0, 'Blackwall': 0.0, 'East India': 0.0, 'Custom House': 0.0, 'Prince Regent': 0.0, 'Royal Albert': 0.0, 'Beckton Park': 0.0, 'Cyprus': 0.0, 'Gallions Reach': 0.0, 'Beckton': 0, 'Langdon Park': 0.0, 'Devons Road': 0.0, 'Bow Church': 0.0, 'Pudding Mill Lane': 0.0, 'Stratford International': 0, 'Woolwich Arsenal': 0, 'King George V': 0.0, 'West Silvertown': 0.0, 'Pontoon Dock': 0.0, 'London City Airport': 0.0, 'Brixton': 0, 'Vauxhall': 0.0, 'Pimlico': 0.0, 'Tottenham Hale': 0.0}",0.11682244074790486,0.0365715979387141
1,2,399,0.5823621553884712,"{'Uxbridge': 0, 'Hillingdon': 0.0, 'Ickenham': 0.0, 'Ruislip': 0.0, 'Ruislip Manor': 0.0, 'Eastcote': 0.0, 'Rayners Lane': 0.0, 'West Harrow': 0.0, 'Aldgate': 0.0, 'Liverpool Street': 0.0, 'Baker Street': 0.04783694009749771, 'Great Portland Street': 0.0, 'Euston Square': 0.0, ""King's Cross St. Pancras"": 0.0, 'Farringdon': 0.0, 'Barbican': 0.0, 'Moorgate': 0.0, 'Harrow-on-the-Hill': 0.0, 'Amersham': 0, 'Chalfont & Latimer': 0.0, 'Chorleywood': 0.0, 'Rickmansworth': 0.0, 'Moor Park': 0.0, 'Northwood': 0.0, 'Northwood Hills': 0.0, 'Pinner': 0.0, 'North Harrow': 0.0, 'Northwick Park': 0.0, 'Preston Road': 0.0, 'Wembley Park': 0.0, 'Croxley': 0.0, 'Watford': 0, 'Chesham': 0, 'Finchley Road': 0.0, ""Earl's Court"": 0.20621207566135044, 'Gloucester Road': 0.35564789123206314, 'Barons Court': 0.337335515624251, 'Hammersmith': 0.0, 'Turnham Green': 0.10040627390610628, 'Acton Town': 0.16773139199678386, 'South Ealing': 0.0, 'Knightsbridge': 0.0, 'South Kensington': 0.0, 'Hyde Park Corner': 0.0, 'Green Park': 0.1771739556161407, 'Piccadilly Circus': 0.47499379653958895, 'Leicester Square': 0.17703092443459775, 'Covent Garden': 0.0, 'Holborn': 0.0, 'Russell Square': 0.0, 'Caledonian Road': 0.0, 'Holloway Road': 0.0, 'Arsenal': 0.0, 'Finsbury Park': 0.0, 'Manor House': 0.0, 'Turnpike Lane': 0.0, 'Wood Green': 0.0, 'Bounds Green': 0.0, 'Arnos Grove': 0.0, 'Southgate': 0.0, 'Oakwood': 0.0, 'Cockfosters': 0, 'South Harrow': 0.0, 'Sudbury Hill': 0.0, 'Sudbury Town': 0.0, 'Alperton': 0.0, 'Park Royal': 0.0, 'North Ealing': 0.0, 'Ealing Common': 0.0, 'Heathrow Terminal 4': 1.0226407549952166, 'Hatton Cross': 0.3337173752888157, 'Heathrow Terminals 2 & 3': 0.3348173778790444, 'Hounslow West': 0.0, 'Hounslow Central': 0.0, 'Hounslow East': 0.0, 'Osterley': 0.0, 'Boston Manor': 0.0, 'Northfields': 0.0, 'Heathrow Terminal 5': 0, 'West Acton': 0.0, 'Ealing Broadway': 0.0, 'North Acton': 0.0, 'West Ruislip': 0, 'Ruislip Gardens': 0.0, 'South Ruislip': 0.0, 'Northolt': 0.0, 'Greenford': 0.0, 'Perivale': 0.0, 'Hanger Lane': 0.0, 'East Acton': 0.0, 'White City': 0.0, ""Shepherd's Bush"": 0.0, 'Holland Park': 0.0, 'Notting Hill Gate': 0.0, 'Queensway': 0.0, 'Lancaster Gate': 0.0, 'Marble Arch': 0.0, 'Bond Street': 0.3020489733748059, 'Oxford Circus': 0.23564679865787014, 'Tottenham Court Road': 0.0, 'Chancery Lane': 0.0, ""St. Paul's"": 0, 'Bethnal Green': 0.0, 'Mile End': 0.0, 'Stratford': 0.0, 'Leyton': 0.0, 'Leytonstone': 0.0, 'Snaresbrook': 0.0, 'South Woodford': 0.0, 'Woodford': 0.0, 'Buckhurst Hill': 0.0, 'Loughton': 0.0, 'Debden': 0.0, 'Theydon Bois': 0.0, 'Epping': 0, 'Wanstead': 0.0, 'Redbridge': 0.0, 'Gants Hill': 0.0, 'Newbury Park': 0.0, 'Barkingside': 0.0, 'Fairlop': 0.0, 'Hainault': 0.0, 'Grange Hill': 0.0, 'Chigwell': 0.0, 'Roding Valley': 0.0, 'Maryland': 0.0, 'Forest Gate': 0.0, 'Manor Park': 0.0, 'Ilford': 0.0, 'Seven Kings': 0.0, 'Goodmayes': 0.0, 'Chadwell Heath': 0.0, 'Romford': 0.0, 'Gidea Park': 0.0, 'Harold Wood': 0.0, 'Brentwood': 0.0, 'Shenfield': 0, 'Cambridge Heath': 0.0, 'London Fields': 0.0, 'Hackney Downs': 0.0, 'Rectory Road': 0.0, 'Stoke Newington': 0.0, 'Stamford Hill': 0.0, 'Seven Sisters': 0.0, 'Bruce Grove': 0.0, 'White Hart Lane': 0.0, 'Silver Street': 0.0, 'Edmonton Green': 0.0, 'Southbury': 0.0, 'Turkey Street': 0.0, 'Theobalds Grove': 0.0, 'Cheshunt': 0, 'Enfield Town': 0, 'Bush Hill Park': 0.0, 'Emerson Park': 0.0, 'Upminster': 0.0, 'Clapton': 0.0, 'St James Street': 0.0, 'Walthamstow Central': 0.0, 'Wood Street': 0.0, 'Highams Park': 0.0, 'Chingford': 0, 'Richmond': 0, 'Kew Gardens': 0.0, 'Gunnersbury': 0.0, 'South Acton': 0.0, 'Harrow & Wealdstone': 0.0, 'Kenton': 0.0, 'South Kenton': 0.0, 'North Wembley': 0.0, 'Wembley Central': 0.0, 'Stonebridge Park': 0.0, 'Harlesden': 0.0, 'Willesden Junction': 0.0, 'Kensal Green': 0.0, ""Queen's Park"": 0.0, 'Kilburn High Road': 0.0, 'Acton Central': 0.0, 'Kensal Rise': 0.0, 'Brondesbury Park': 0.0, 'Brondesbury': 0.0, 'West Hampstead': 0.0, 'Finchley Road & Frognal': 0.0, 'Hampstead Heath': 0.0, 'Gospel Oak': 0.0, 'Kentish Town West': 0.0, 'Camden Road': 0.0, 'Caledonian Road & Barnsbury': 0.0, 'Highbury & Islington': 0.0, 'Canonbury': 0.0, 'Dalston Kingsland': 0.0, 'Hackney Central': 0.0, 'Homerton': 0.0, 'Hackney Wick': 0.0, 'Whitechapel': 0.0, 'Shadwell': 0.0, 'Wapping': 0.0, 'Rotherhithe': 0.0, 'Canada Water': 0.0, 'Surrey Quays': 0.0, 'New Cross Gate': 0.0, 'Shoreditch High Street': 0.0, 'New Cross': 0, 'Sydenham': 0.0, 'Crystal Palace': 0, 'Queens Road Peckham': 0.0, 'Peckham Rye': 0.0, 'Denmark Hill': 0.0, 'Clapham High Street': 0.0, 'Wandsworth Road': 0.0, 'Clapham Junction': 0.0, 'West Brompton': 0.1721134373504334, 'Imperial Wharf': 0.0, 'South Hampstead': 0.0, 'Euston': 0.10040103184148444, 'Bushey': 0.0, 'Watford High Street': 0.0, 'Carpenders Park': 0.0, 'Hatch End': 0.0, 'Headstone Lane': 0.0, 'Watford Junction': 0, 'Upper Holloway': 0.0, 'Crouch Hill': 0.0, 'Harringay Green Lanes': 0.0, 'South Tottenham': 0.0, 'Blackhorse Road': 0.0, 'Walthamstow Queens Road': 0.0, 'Leyton Midland Road': 0.0, 'Leytonstone High Road': 0.0, 'Wanstead Park': 0.0, 'Woodgrange Park': 0.0, 'Barking': 0.0, 'Brockley': 0.0, 'Honor Oak Park': 0.0, 'Forest Hill': 0.0, 'Penge West': 0.0, 'Anerley': 0.0, 'Norwood Junction': 0.0, 'West Croydon': 0, 'Dalston Junction': 0.0, 'Haggerston': 0.0, 'Hoxton': 0.0, 'Kensington': 0.3810043281710676, 'Battersea Park': 0, 'Kilburn Park': 0.0, 'Maida Vale': 0.0, 'Warwick Avenue': 0.0, 'Paddington': 0.0, 'Edgware Road': 0.3450509531566763, 'Marylebone': 1.311255462854165, ""Regent's Park"": 0.0, 'Charing Cross': 0.3376526536088282, 'Embankment': 0.0, 'Lambeth North': 0, 'Elephant & Castle': 0.0, 'Aldgate East': 0.0, 'Stepney Green': 0.0, 'Bow Road': 0.0, 'Bromley-by-Bow': 0.0, 'West Ham': 0.06677871467201485, 'Plaistow': 0.0, 'Upton Park': 0.0, 'East Ham': 0.0, 'Goldhawk Road': 0.0, ""Shepherd's Bush Market"": 0.0, 'Wood Lane': 0.0, 'Latimer Road': 0.0, 'Ladbroke Grove': 0.0, 'Westbourne Park': 0.0, 'Royal Oak': 0.0, 'Edgware': 0, 'Burnt Oak': 0.0, 'Colindale': 0.0, 'Hendon Central': 0.0, 'Brent Cross': 0.0, 'Golders Green': 0.0, 'Hampstead': 0.0, 'Belsize Park': 0.0, 'Chalk Farm': 0.0, 'Camden Town': 0.168254382319991, 'Angel': 0.0, 'Old Street': 0.0, 'London Bridge': 0.0, 'Borough': 0.0, 'Kennington': 0.0, 'Oval': 0.0, 'Stockwell': 0.0, 'Clapham North': 0.0, 'Clapham Common': 0.0, 'Clapham South': 0.0, 'Balham': 0.0, 'Tooting Bec': 0.0, 'Tooting Broadway': 0.0, 'Colliers Wood': 0.0, 'South Wimbledon': 0.0, 'Morden': 0, 'Finchley Central': 0.0, 'Mill Hill East': 0, 'High Barnet': 0, 'Totteridge & Whetstone': 0.0, 'Woodside Park': 0.0, 'West Finchley': 0.0, 'East Finchley': 0.0, 'Highgate': 0.0, 'Archway': 0.0, 'Tufnell Park': 0.0, 'Kentish Town': 0.0, 'Mornington Crescent': 1.3774320974186096, 'Warren Street': 0.0, 'Goodge Street': 0.0, 'Battersea Power Station': 0, 'Nine Elms': 0.0, 'Kingsbury': 0.0, 'Queensbury': 0.0, 'Canons Park': 0.0, 'Stanmore': 0, 'Canning Town': 0.06692454030537132, 'North Greenwich': 0.0, 'Canary Wharf': 0.0, 'Bermondsey': 0.0, 'Southwark': 0, 'Westminster': 0.0, ""St. John's Wood"": 0.0, 'Swiss Cottage': 0.0, 'Neasden': 0.0, 'Dollis Hill': 0.0, 'Willesden Green': 0.0, 'Kilburn': 0.0, 'West Kensington': 1.3137044863796432, 'Ravenscourt Park': 0.0, 'Stamford Brook': 0.0, 'Chiswick Park': 1.176062563705839, 'Sloane Square': 0.0, 'Wimbledon': 0, 'Wimbledon Park': 0.0, 'Southfields': 0.0, 'East Putney': 0.0, 'Putney Bridge': 0.0, 'Parsons Green': 0.0, 'Fulham Broadway': 0.0, 'High Street Kensington': 0.4795809076730499, 'Bayswater': 0.0, 'Victoria': 0.0, ""St. James's Park"": 0.0, 'Temple': 0.0, 'Blackfriars': 0.0, 'Mansion House': 0.0, 'Cannon Street': 0, 'Tower Hill': 0.0, 'Upney': 0.0, 'Becontree': 0.0, 'Dagenham Heathway': 0.0, 'Dagenham East': 0.0, 'Elm Park': 0.0, 'Hornchurch': 0.0, 'Upminster Bridge': 0.0, 'Stratford High Street': 0.0, 'Abbey Road': 0.0, 'Star Lane': 1.2934129196171031, 'Royal Victoria': 0.0, 'Limehouse': 0.0, 'Westferry': 0.33688749642057036, 'West India Quay': 0.338077267356608, 'Heron Quays': 0.0, 'South Quay': 0.0, 'Crossharbour': 0.0, 'Mudchute': 0.0, 'Island Gardens': 0.0, 'Cutty Sark': 0.0, 'Greenwich': 0.0, 'Deptford Bridge': 0.0, 'Elverson Road': 0.0, 'Lewisham': 0, 'Tower Gateway': 0, 'Poplar': 0.16976086398229925, 'All Saints': 0.0, 'Blackwall': 0.0, 'East India': 0.0, 'Custom House': 0.0, 'Prince Regent': 0.0, 'Royal Albert': 0.0, 'Beckton Park': 0.0, 'Cyprus': 0.0, 'Gallions Reach': 0.0, 'Beckton': 0, 'Langdon Park': 0.0, 'Devons Road': 0.0, 'Bow Church': 0.0, 'Pudding Mill Lane': 0.0, 'Stratford International': 0, 'Woolwich Arsenal': 0, 'King George V': 0.0, 'West Silvertown': 0.0, 'Pontoon Dock': 0.0, 'London City Airport': 0.0, 'Brixton': 0, 'Vauxhall': 0.0, 'Pimlico': 0.0, 'Tottenham Hale': 0.0}",0.11366898939753708,0.034354872561749086
